Author,URL,Points
guada1,https://steemit.com/blocktradesworldcup/@guada1/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,3
gianluccio,https://steemit.com/blocktradesworldcup/@gianluccio/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,3
gerardoalfred,https://steemit.com/blocktradesworldcup/@gerardoalfred/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,3
fullcoverbetting,https://steemit.com/blocktradesworldcup/@fullcoverbetting/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,3
followmikecee,https://steemit.com/blocktradesworldcup/@followmikecee/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,3
elleok,https://steemit.com/blocktradesworldcup/@elleok/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,3
djfunk,https://steemit.com/blocktradesworldcup/@djfunk/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,3
dernierdiaz,https://steemit.com/blocktradesworldcup/@dernierdiaz/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,3
davonicera,https://steemit.com/blocktradesworldcup/@davonicera/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,3
bmotives,https://steemit.com/blocktradesworldcup/@bmotives/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,3
bezmozg,https://steemit.com/blocktradesworldcup/@bezmozg/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,3
anixio,https://steemit.com/blocktradesworldcup/@anixio/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,3
angelgarz,https://steemit.com/blocktradesworldcup/@angelgarz/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,3
andy23,https://steemit.com/blocktradesworldcup/@andy23/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,3
altafwani,https://steemit.com/blocktradesworldcup/@altafwani/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,3
zorank,https://steemit.com/blocktradesworldcup/@zorank/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,3
zoltarian,https://steemit.com/blocktradesworldcup/@zoltarian/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,3
yusran11,https://steemit.com/blocktradesworldcup/@yusran11/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-183ee8f45d915,3
vaco,https://steemit.com/blocktradesworldcup/@vaco/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,3
steemflow,https://steemit.com/blocktradesworldcup/@steemflow/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,3
saftaniazzahy,https://steemit.com/blocktradesworldcup/@saftaniazzahy/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-8be2b386884a,3
ronggo-warsito,https://steemit.com/blocktradesworldcup/@ronggo-warsito/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,3
por500bolos,https://steemit.com/blocktradesworldcup/@por500bolos/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,3
poesteemit,https://steemit.com/blocktradesworldcup/@poesteemit/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-9c6dd518c807,3
planosdeunacasa,https://steemit.com/blocktradesworldcup/@planosdeunacasa/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,3
pavonj,https://steemit.com/blocktradesworldcup/@pavonj/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,3
orangkaya,https://steemit.com/blocktradesworldcup/@orangkaya/blocktrades-world-cup-or-my-selections-for-the-quarter-finals,3
nuraini88,https://steemit.com/blocktradesworldcup/@nuraini88/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,3
mukhtar9,https://steemit.com/blocktradesworldcup/@mukhtar9/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-3f2c83e8309e5,3
kingabesh,https://steemit.com/blocktradesworldcup/@kingabesh/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,3
joordanzzz,https://steemit.com/blocktradesworldcup/@joordanzzz/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,3
inovatips,https://steemit.com/blocktradesworldcup/@inovatips/blocktrades-world-cup-or-my-selections-for-the-quarter-finals,3
hery0823,https://steemit.com/blocktradesworldcup/@hery0823/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-7d0f6869a5718,3
hafizullah,https://steemit.com/blocktradesworldcup/@hafizullah/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-c47754df2aa98est,3
hafizul,https://steemit.com/blocktradesworldcup/@hafizul/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,3
gosainkund,https://steemit.com/blocktradesworldcup/@gosainkund/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,3
godwyn,https://steemit.com/blocktradesworldcup/@godwyn/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,3
fragmentarion,https://steemit.com/blocktradesworldcup/@fragmentarion/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,3
ericka,https://steemit.com/blocktradesworldcup/@ericka/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,3
ebitularmbert,https://steemit.com/blocktradesworldcup/@ebitularmbert/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,3
beat-the-bookies,https://steemit.com/blocktradesworldcup/@beat-the-bookies/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,3
bbvaleague,https://steemit.com/blocktradesworldcup/@bbvaleague/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-c1cf1f18eb303,3
baro89,https://steemit.com/blocktradesworldcup/@baro89/athe-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,3
aulia10,https://steemit.com/blocktradesworldcup/@aulia10/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,3
apaqie,https://steemit.com/blocktradesworldcup/@apaqie/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,3
amrizal01,https://steemit.com/blocktradesworldcup/@amrizal01/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-f134d33ddf61c,3
altobee,https://steemit.com/blocktradesworldcup/@altobee/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,3
abh12345,https://steemit.com/blocktradesworldcup/@abh12345/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,3
switchback27,https://steemit.com/blocktradesworldcup/@switchback27/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,3
manuelgil64,https://steemit.com/blocktradesworldcup/@manuelgil64/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,3
kunrishartanto,https://steemit.com/blocktradesworldcup/@kunrishartanto/the-bloctrades-world-cup-my-selections-for-the-quarter-finals-dfcbc1c4d19ae,3
kidsreturn,https://steemit.com/blocktradesworldcup/@kidsreturn/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,3
jongaphuong,https://steemit.com/blocktradesworldcup/@jongaphuong/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,3
joanhay,https://steemit.com/blocktradesworldcup/@joanhay/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,3
irsyadillah,https://steemit.com/blocktradesworldcup/@irsyadillah/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,3
eeeps.sh7,https://steemit.com/blocktradesworldcup/@eeeps.sh7/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,3
vallesleoruther,https://steemit.com/blocktradesworldcup/@vallesleoruther/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,3
erick777,https://steemit.com/blocktradesworldcup/@erick777/1-the-title-of-your-post-must-be-the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,3
dab.panda,https://steemit.com/mypicks/@dab.panda/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,3
cointurk,https://steemit.com/blocktradesworldcup/@cointurk/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,3
truconspiracy,https://steemit.com/blocktradesworldcup/@truconspiracy/the-blocktrades-world-cup-my-selections-for-the-quarterfinals,3
roadstories,https://steemit.com/blocktradesworldcup/@roadstories/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,3
lawlees,https://steemit.com/blocktradesworldcup/@lawlees/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,3
laloretoyya,https://steemit.com/blocktradesworldcup/@laloretoyya/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,3
grof,https://steemit.com/blocktradesworldcup/@grof/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,3
donaldlove,https://steemit.com/blocktradesworldcup/@donaldlove/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,3
damian-z,https://steemit.com/blocktradesworldcup/@damian-z/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,3
ajrivas93,https://steemit.com/blocktradesworldcup/@ajrivas93/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,3
ozurumba,https://steemit.com/blocktradesworldcup/@ozurumba/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,3
mendezand,https://steemit.com/blocktradesworldcup/@mendezand/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,3
aburashed,https://steemit.com/blocktradesworldcup/@aburashed/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,3
zubett,https://steemit.com/blocktradesworldcup/@zubett/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
xabi,https://steemit.com/blocktradesworldcup/@xabi/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
ungest,https://steemit.com/blocktradesworldcup/@ungest/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-619d3d66bc068,2
tonie,https://steemit.com/blocktradesworldcup/@tonie/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
the-alien,https://steemit.com/blocktradesworldcup/@the-alien/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
taktoys,https://steemit.com/blocktradesworldcup/@taktoys/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
steaknsteem,https://steemit.com/blocktradesworldcup/@steaknsteem/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
sofiab,https://steemit.com/blocktradesworldcup/@sofiab/my-blocktrades-world-cup-or-my-selections-for-the-quarter-final,2
segunreus,https://steemit.com/blocktradesworldcup/@segunreus/my-sure-predictions-for-the-quarter-final-stage-of-blocktradesworldcup-competition,2
sathyasankar,https://steemit.com/blocktradesworldcup/@sathyasankar/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
samirich,https://steemit.com/blocktradesworldcup/@samirich/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
saifullah05,https://steemit.com/blocktradesworldcup/@saifullah05/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
rickycarloe,https://steemit.com/blocktradesworldcup/@rickycarloe/world-cup-or-my-selections-for-the-quarter-finals-1af85b96dd26b,2
rehan12,https://steemit.com/blocktradesworldcup/@rehan12/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
rawit,https://steemit.com/blocktradesworldcup/@rawit/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-4f7135fa8d189,2
pinguart,https://steemit.com/blocktradesworldcup/@pinguart/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
pida,https://steemit.com/blocktradesworldcup/@pida/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
photo-moment,https://steemit.com/blocktradesworldcup/@photo-moment/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
orbital753,https://steemit.com/blocktradesworldcup/@orbital753/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
ocian,https://steemit.com/blocktradesworldcup/@ocian/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
nessos,https://steemit.com/blocktradesworldcup/@nessos/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
nancy7819,https://steemit.com/blocktradesworldcup/@nancy7819/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
muladi,https://steemit.com/blocktradesworldcup/@muladi/world-cup-or-my-selection-for-the-quartar-final-1c54e9408e0d6,2
mhizsophie,https://steemit.com/blocktradesworldcup/@mhizsophie/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-f0b6659a5e8fe,2
mballesteros,https://steemit.com/blocktradesworldcup/@mballesteros/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
maxiemoses-eu,https://steemit.com/blocktradesworldcup/@maxiemoses-eu/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
mariae,https://steemit.com/blocktradesworldcup/@mariae/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
marcosteem,https://steemit.com/blocktradesworldcup/@marcosteem/world-cup-or-my-selections-for-the-quarter-finals,2
makemoneynow,https://steemit.com/blocktradesworldcup/@makemoneynow/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
lukmarcus,https://steemit.com/blocktradesworldcup/@lukmarcus/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
luism86,https://steemit.com/blocktradesworldcup/@luism86/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
leribyleri,https://steemit.com/blocktradesworldcup/@leribyleri/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
lemmybe,https://steemit.com/blocktradesworldcup/@lemmybe/the-blocktrades-world-cup-or-my-selections-for-quarter-finals-f10f848ee9098,2
kingeazi,https://steemit.com/blocktradesworldcup/@kingeazi/the-blocktrades-world-cup-or-my-selections-for-the-quarterfinals-c2d42eead5339,2
katteasis,https://steemit.com/blocktradesworldcup/@katteasis/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
jaki01,https://steemit.com/blocktradesworldcup/@jaki01/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
imbigdee,https://steemit.com/blocktradesworldcup/@imbigdee/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
imarfood,https://steemit.com/blocktradesworldcup/@imarfood/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
hrissm,https://steemit.com/blocktradesworldcup/@hrissm/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
honeybngd,https://steemit.com/blocktradesworldcup/@honeybngd/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
hag228,https://steemit.com/blocktradesworldcup/@hag228/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
good21,https://steemit.com/blocktradesworldcup/@good21/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
ghazzahraa,https://steemit.com/blocktradesworldcup/@ghazzahraa/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
georgechuks,https://steemit.com/blocktradesworldcup/@georgechuks/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
frankcalvo,https://steemit.com/blocktradesworldcup/@frankcalvo/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
fastfingers,https://steemit.com/blocktradesworldcup/@fastfingers/the-blocktrades-world-cup-or-my-selections-for-the-quarter-final,2
fannylucifery86,https://steemit.com/blocktradesworldcup/@fannylucifery86/world-cup-or-my-selections-for-the-quarter-finals-6aeba61f0dc68,2
elfinarachmi,https://steemit.com/blocktradesworldcup/@elfinarachmi/the-blocktrades-world-cup-or-my-selections-for-the-quater-final,2
egheprincez,https://steemit.com/blocktradesworldcup/@egheprincez/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finalsy,2
dongentle2,https://steemit.com/blocktradesworldcup/@dongentle2/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
delighty,https://steemit.com/blocktradesworldcup/@delighty/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
cryptocurator,https://steemit.com/blocktradesworldcup/@cryptocurator/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
cradle,https://steemit.com/blocktradre/@cradle/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
caturrox,https://steemit.com/blocktradesworldcup/@caturrox/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
carlood,https://steemit.com/blocktradesworldcup/@carlood/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
carlagonz,https://steemit.com/blocktradesworldcup/@carlagonz/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
betbuddha,https://steemit.com/blocktradesworldcup/@betbuddha/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
baart,https://steemit.com/blocktradesworldcup/@baart/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
arisviyo,https://steemit.com/blocktradesworldcup/@arisviyo/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-fbcb20af8f3af,2
arfa,https://steemit.com/blocktradesworldcup/@arfa/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
ardiansyah,https://steemit.com/blocktradesworldcup/@ardiansyah/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
allwork,https://steemit.com/blocktradesworldcup/@allwork/my-blocktrades-world-cup-or-my-selections-for-the-quarter-final,2
akar-rumput,https://steemit.com/blocktradesworldcup/@akar-rumput/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-5cb02aca4e3a4,2
ajcardib,https://steemit.com/blocktradesworldcup/@ajcardib/my-blocktrades-world-cup-or-my-selections-for-the-quarter-final,2
afefe,https://steemit.com/blocktradesworldcup/@afefe/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
ablaze,https://steemit.com/blocktradesworldcup/@ablaze/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
zikra,https://steemit.com/blocktradesworldcup/@zikra/world-cup-or-my-selections-for-the-quarter-finals-29851d3506bb4est,2
yuki-nee,https://steemit.com/blocktradesworldcup/@yuki-nee/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
yos.dikuta,https://steemit.com/blocktradesworldcup/@yos.dikuta/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
whitelite,https://steemit.com/blocktradesworldcup/@whitelite/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
tobias-g,https://steemit.com/blocktradesworldcup/@tobias-g/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
theborges,https://steemit.com/blocktradesworldcup/@theborges/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
sweetim,https://steemit.com/blocktradesworldcup/@sweetim/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
steemek,https://steemit.com/blocktradesworldcup/@steemek/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
sonofgod87,https://steemit.com/blocktradesworldcup/@sonofgod87/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
shaphir,https://steemit.com/blocktradesworldcup/@shaphir/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
saleg25,https://steemit.com/blocktradesworldcup/@saleg25/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
sajjadk,https://steemit.com/blocktradesworldcup/@sajjadk/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
rosaimm,https://steemit.com/blocktradesworldcup/@rosaimm/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
roquejr,https://steemit.com/blocktradesworldcup/@roquejr/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
pkmmm,https://steemit.com/blocktradesworldcup/@pkmmm/the-blocktrades-world-cup-or-my-selections-for-the-quarter-final-e8c3586eb6bc2,2
phage93,https://steemit.com/blocktradesworldcup/@phage93/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-by-phage93,2
pacokam8,https://steemit.com/blocktradesworldcup/@pacokam8/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
osc10,https://steemit.com/blocktradesworldcup/@osc10/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
oendertuerk,https://steemit.com/blocktradesworldcup/@oendertuerk/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
nurulhusna1,https://steemit.com/blocktradesworldcup/@nurulhusna1/world-cup-or-my-selections-for-the-quarter-finals-cf23d05a95f64est,2
my451r,https://steemit.com/blocktradesworldcup/@my451r/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-fceb9b8df21ccest,2
muhammadan,https://steemit.com/blocktradesworldcup/@muhammadan/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
monajam,https://steemit.com/blocktradesworldcup/@monajam/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
mittymartz,https://steemit.com/blocktradesworldcup/@mittymartz/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
michaeljazz,https://steemit.com/blocktradesworldcup/@michaeljazz/world-cup-or-my-selections-for-the-quarter-finals-2016a9e3039bf,2
messi12,https://steemit.com/bloktradesworldcup/@messi12/thebloktrades-worldcup-my-selections-for-the-quater-finals-4acac4094b97,2
mcfarhat,https://steemit.com/blocktradesworldcup/@mcfarhat/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
maverickinvictus,https://steemit.com/blocktradesworldcup/@maverickinvictus/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
mathetes,https://steemit.com/blocktradesworldcup/@mathetes/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
martin.rotter,https://steemit.com/blocktradesworldcup/@martin.rotter/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
manueljcb-85,https://steemit.com/blocktradesworldcup/@manueljcb-85/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
maikelblogo,https://steemit.com/blocktradesworldcup/@maikelblogo/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-by-maikelblogo,2
luis07,https://steemit.com/blocktradesworldcup/@luis07/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
loladelolz,https://steemit.com/blocktradesworldcup/@loladelolz/blocktrades-world-cup-or-my-selections-for-quarter-finals,2
jumaidi,https://steemit.com/blocktradesworldcup/@jumaidi/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-af64fb6fc6c94,2
jlufer,https://steemit.com/blocktradesworldcup/@jlufer/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
jhonmaks,https://steemit.com/blocktradesworldcup/@jhonmaks/blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
jeef-zone,https://steemit.com/blocktradesworldcup/@jeef-zone/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-b538f83c720bd,2
impatientoptim,https://steemit.com/blocktradesworldcup/@impatientoptim/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
heros,https://steemit.com/blocktradesworldcup/@heros/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
haveahappyday,https://steemit.com/blocktradesworldcup/@haveahappyday/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
hanna900,https://steemit.com/blocktradesworldcup/@hanna900/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
grildrig,https://steemit.com/blocktradesworldcup/@grildrig/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
giddyupngo,https://steemit.com/blocktradesworldcup/@giddyupngo/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
gamesandcrypto,https://steemit.com/blocktradesworldcup/@gamesandcrypto/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
gadol,https://steemit.com/blocktradesworldcup/@gadol/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
full-measure,https://steemit.com/blocktradesworldcup/@full-measure/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
freshclass,https://steemit.com/blocktradesworldcup/@freshclass/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
foways,https://steemit.com/blocktradesworldcup/@foways/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
felixgarciap,https://steemit.com/blocktradesworldcup/@felixgarciap/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-a706911de0e4dest,2
ervin-lemark,https://steemit.com/blocktradesworldcup/@ervin-lemark/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
elshadr,https://steemit.com/blocktradesworldcup/@elshadr/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
edi.purnama,https://steemit.com/blocktradesworldcup/@edi.purnama/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
dragibusss,https://steemit.com/blocktradesworldcup/@dragibusss/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
dontstopmenow,https://steemit.com/blocktradesworldcup/@dontstopmenow/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
digiccydigger,https://steemit.com/blocktradesworldcup/@digiccydigger/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
dewi.ratna,https://steemit.com/blocktradesworldcup/@dewi.ratna/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-c4c285b02871d,2
chairoeltks,https://steemit.com/blocktradesworldcup/@chairoeltks/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
borran,https://steemit.com/blocktradesworldcup/@borran/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
akdx,https://steemit.com/blocktradesworldcup/@akdx/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
adiza,https://steemit.com/blocktradesworldcup/@adiza/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-efcd5d93c0d87,2
acehfootball,https://steemit.com/blocktradesworldcup/@acehfootball/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
yandot,https://steemit.com/blocktradesworldcup/@yandot/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
xoxois,https://steemit.com/blocktradesworldcup/@xoxois/world-cup-or-my-selections-for-the-quarter-finals,2
winarobert,https://steemit.com/blocktradesworldcup/@winarobert/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
vicspics,https://steemit.com/blocktradesworldcup/@vicspics/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
verasj,https://steemit.com/blocktradesworldcup/@verasj/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
uwelang,https://steemit.com/blocktradesworldcup/@uwelang/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
theaustrianguy,https://steemit.com/blocktradesworldcup/@theaustrianguy/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
steemforez,https://steemit.com/blocktradesworldcup/@steemforez/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-2fbf3fa2afb41,2
srirahayu12,https://steemit.com/bloktradesworldcup/@srirahayu12/thebloktrades-worldcup-myselectoins-for-the-quater-finals-73039348253ba,2
sevendst19,https://steemit.com/blocktradesworldcup/@sevendst19/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
sanmi,https://steemit.com/blocktradesworldcup/@sanmi/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
saifulrahmad,https://steemit.com/blocktradesworldcup/@saifulrahmad/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-bdfc90deba758,2
safwaninisam,https://steemit.com/blocktradesworldcup/@safwaninisam/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
ran.koree,https://steemit.com/blocktradesworldcup/@ran.koree/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
practicemagic,https://steemit.com/blocktradesworldcup/@practicemagic/blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
phait,https://steemit.com/blocktradesworldcup/@phait/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
pakkeplor,https://steemit.com/blocktradesworldcup/@pakkeplor/blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
